timestamp,message
1758025656300,"INFO	2025-09-16T12:27:36,300	5629	com.amazonaws.services.gluedi.sensei.autodebugging.AutoDebuggingProxy	[main]	198	initializing AutoDebuggingProxy
"
1758025656342,"INFO	2025-09-16T12:27:36,341	5670	com.amazonaws.services.glue.SafeLogging	[main]	60	Initializing logging subsystem
"
1758025658812,"INFO	2025-09-16T12:27:38,812	8141	org.apache.spark.emr.EMRParamSideChannel	[Thread-10]	177	Setting FGAC mode to false
"
1758025658828,"INFO	2025-09-16T12:27:38,827	8156	org.apache.spark.SparkContext	[Thread-10]	60	Running Spark version 3.5.4-amzn-0
"
1758025658829,"INFO	2025-09-16T12:27:38,829	8158	org.apache.spark.SparkContext	[Thread-10]	60	OS info Linux, 5.10.240-238.959.amzn2.x86_64, amd64
"
1758025658830,"INFO	2025-09-16T12:27:38,829	8158	org.apache.spark.SparkContext	[Thread-10]	60	Java version 17.0.16
"
1758025658867,"INFO	2025-09-16T12:27:38,867	8196	org.apache.spark.resource.ResourceUtils	[Thread-10]	60	==============================================================
"
1758025658868,"INFO	2025-09-16T12:27:38,867	8196	org.apache.spark.resource.ResourceUtils	[Thread-10]	60	No custom resources configured for spark.driver.
"
1758025658869,"INFO	2025-09-16T12:27:38,868	8197	org.apache.spark.resource.ResourceUtils	[Thread-10]	60	==============================================================
INFO	2025-09-16T12:27:38,868	8197	org.apache.spark.SparkContext	[Thread-10]	60	Submitted application: data_quality_check
"
1758025658897,"INFO	2025-09-16T12:27:38,896	8225	org.apache.spark.resource.ResourceProfile	[Thread-10]	60	Default ResourceProfile created, executor resources: Map(executorType -> name: executorType, amount: 1, script: , vendor: , cores -> name: cores, amount: 4, script: , vendor: , memory -> name: memory, amount: 10240, script: , vendor: , offHeap -> name: offHeap, amount: 0, script: , vendor: ), task resources: Map(cpus -> name: cpus, amount: 1.0)
"
1758025658904,"INFO	2025-09-16T12:27:38,903	8232	org.apache.spark.resource.ResourceProfile	[Thread-10]	60	Limiting resource is cpus at 4 tasks per executor
"
1758025658905,"INFO	2025-09-16T12:27:38,905	8234	org.apache.spark.resource.ResourceProfileManager	[Thread-10]	60	Added ResourceProfile id: 0
"
1758025658908,"INFO	2025-09-16T12:27:38,908	8237	org.apache.spark.resource.ResourceProfile	[Thread-10]	60	User executor ResourceProfile created, executor resources: Map(executorType -> name: executorType, amount: 1, script: , vendor: , cores -> name: cores, amount: 4, script: , vendor: , memory -> name: memory, amount: 10240, script: , vendor: , offHeap -> name: offHeap, amount: 0, script: , vendor: ), task resources: Map(cpus -> name: cpus, amount: 1.0)
"
1758025658909,"INFO	2025-09-16T12:27:38,909	8238	org.apache.spark.resource.ResourceProfile	[Thread-10]	60	Limiting resource is cpus at 4 tasks per executor
"
1758025658913,"INFO	2025-09-16T12:27:38,909	8238	org.apache.spark.resource.ResourceProfileManager	[Thread-10]	60	Added ResourceProfile id: 1
"
1758025659009,"INFO	2025-09-16T12:27:39,008	8337	org.apache.spark.SecurityManager	[Thread-10]	60	Changing view acls to: hadoop
"
1758025659010,"INFO	2025-09-16T12:27:39,009	8338	org.apache.spark.SecurityManager	[Thread-10]	60	Changing modify acls to: hadoop
"
1758025659010,"INFO	2025-09-16T12:27:39,010	8339	org.apache.spark.SecurityManager	[Thread-10]	60	Changing view acls groups to: 
"
1758025659011,"INFO	2025-09-16T12:27:39,010	8339	org.apache.spark.SecurityManager	[Thread-10]	60	Changing modify acls groups to: 
"
1758025659012,"INFO	2025-09-16T12:27:39,011	8340	org.apache.spark.SecurityManager	[Thread-10]	60	SecurityManager: authentication enabled; ui acls disabled; users with view permissions: hadoop; groups with view permissions: EMPTY; users with modify permissions: hadoop; groups with modify permissions: EMPTY
"
1758025659316,"INFO	2025-09-16T12:27:39,316	8645	org.apache.spark.util.Utils	[Thread-10]	60	Successfully started service 'sparkDriver' on port 33529.
"
1758025659375,"INFO	2025-09-16T12:27:39,374	8703	org.apache.spark.SparkEnv	[Thread-10]	60	Registering MapOutputTracker
"
1758025659438,"INFO	2025-09-16T12:27:39,437	8766	org.apache.spark.SparkEnv	[Thread-10]	60	Registering BlockManagerMaster
"
1758025659475,"INFO	2025-09-16T12:27:39,473	8802	org.apache.spark.storage.BlockManagerMasterEndpoint	[Thread-10]	60	Using org.apache.spark.storage.DefaultTopologyMapper for getting topology information
"
1758025659476,"INFO	2025-09-16T12:27:39,475	8804	org.apache.spark.storage.BlockManagerMasterEndpoint	[Thread-10]	60	BlockManagerMasterEndpoint up
"
1758025659490,"INFO	2025-09-16T12:27:39,490	8819	org.apache.spark.SparkEnv	[Thread-10]	60	Registering BlockManagerMasterHeartbeat
"
1758025659511,"INFO	2025-09-16T12:27:39,510	8839	org.apache.spark.storage.DiskBlockManager	[Thread-10]	60	Created local directory at /tmp/blockmgr-88d02168-bd31-40c4-8f34-be0f0267eaed
"
1758025659530,"INFO	2025-09-16T12:27:39,529	8858	org.apache.spark.storage.memory.MemoryStore	[Thread-10]	60	MemoryStore started with capacity 5.8 GiB
"
1758025659553,"INFO	2025-09-16T12:27:39,552	8881	org.apache.spark.SparkEnv	[Thread-10]	60	Registering OutputCommitCoordinator
"
1758025659560,"INFO	2025-09-16T12:27:39,560	8889	org.apache.spark.subresultcache.SubResultCacheManager	[Thread-10]	60	Sub-result caches are disabled.
"
1758025659600,"INFO	2025-09-16T12:27:39,600	8929	org.apache.spark.SparkContext	[Thread-10]	60	Added JAR /tmp/glue-job-6628531441990114465/jars/fysQQH-AwsGlueMLLibs.jar at spark://172.39.7.11:33529/jars/fysQQH-AwsGlueMLLibs.jar with timestamp 1758025658815
"
1758025659602,"INFO	2025-09-16T12:27:39,602	8931	org.apache.spark.SparkContext	[Thread-10]	60	Added JAR /tmp/glue-job-6628531441990114465/jars/JoGwWP-aws-glue-di-package-5.0.714.jar at spark://172.39.7.11:33529/jars/JoGwWP-aws-glue-di-package-5.0.714.jar with timestamp 1758025658815
"
1758025659610,"INFO	2025-09-16T12:27:39,610	8939	org.apache.spark.SparkContext	[Thread-10]	60	Added file /tmp/glue-job-6628531441990114465/extra-py-files/data_quality_bcbsa-1.0-py3-none-any.whl at spark://172.39.7.11:33529/files/data_quality_bcbsa-1.0-py3-none-any.whl with timestamp 1758025658815
"
1758025659612,"INFO	2025-09-16T12:27:39,611	8940	org.apache.spark.util.Utils	[Thread-10]	60	Copying /tmp/glue-job-6628531441990114465/extra-py-files/data_quality_bcbsa-1.0-py3-none-any.whl to /tmp/spark-217f6eac-d438-4a09-a634-4b68751a46c5/userFiles-dadfb0c1-93fc-4230-adcd-f5199f32061e/data_quality_bcbsa-1.0-py3-none-any.whl
"
1758025659700,"INFO	2025-09-16T12:27:39,699	9028	org.apache.spark.SparkContext	[Thread-10]	60	Added archive /tmp/glue-job-6628531441990114465_glue_venv.zip#python_environment at spark://172.39.7.11:33529/files/glue-job-6628531441990114465_glue_venv.zip with timestamp 1758025658815
"
1758025659700,"INFO	2025-09-16T12:27:39,700	9029	org.apache.spark.util.Utils	[Thread-10]	60	Copying /tmp/glue-job-6628531441990114465_glue_venv.zip to /tmp/spark-63c7dae7-57e1-42a2-9cb9-03af0357ed97/glue-job-6628531441990114465_glue_venv.zip
"
1758025659718,"INFO	2025-09-16T12:27:39,717	9046	org.apache.spark.SparkContext	[Thread-10]	60	Unpacking an archive /tmp/glue-job-6628531441990114465_glue_venv.zip#python_environment from /tmp/spark-63c7dae7-57e1-42a2-9cb9-03af0357ed97/glue-job-6628531441990114465_glue_venv.zip to /tmp/spark-217f6eac-d438-4a09-a634-4b68751a46c5/userFiles-dadfb0c1-93fc-4230-adcd-f5199f32061e/python_environment
"
1758025660475,"INFO	2025-09-16T12:27:40,474	9803	org.apache.spark.scheduler.cluster.glue.JESClusterManager	[Thread-10]	121	Python path for executors: data_quality_bcbsa-1.0-py3-none-any.whl:python_environment
"
1758025660478,"INFO	2025-09-16T12:27:40,477	9806	org.apache.spark.deploy.glue.client.GlueRMClientFactory	[Thread-10]	60	JESClusterManager: Initializing JES client with endpoint: https://glue-jes-prod.us-east-1.amazonaws.com
"
1758025661137,"INFO	2025-09-16T12:27:41,136	10465	org.apache.spark.scheduler.cluster.glue.JESSchedulerBackend	[Thread-10]	60	JESSchedulerBackend
"
1758025661199,"INFO	2025-09-16T12:27:41,198	10527	org.apache.spark.scheduler.cluster.glue.JESSchedulerBackend	[Thread-10]	60	Starting JES Scheduler Backend.
"
1758025661204,"INFO	2025-09-16T12:27:41,204	10533	org.apache.spark.scheduler.cluster.glue.JESSchedulerBackend	[Thread-10]	60	Set total expected executors: rpId: 0, numExecs: 1
"
1758025661207,"INFO	2025-09-16T12:27:41,206	10535	org.apache.spark.scheduler.cluster.glue.JESSchedulerBackend	[Thread-10]	60	Initial executors are 1
"
1758025661216,"INFO	2025-09-16T12:27:41,216	10545	org.apache.spark.scheduler.cluster.glue.JESSchedulerBackend	[executorAllocator]	60	Creating executors task for application spark-application-1758025661129 with resource profile 0
"
1758025661236,"INFO	2025-09-16T12:27:41,234	10563	org.apache.spark.scheduler.cluster.glue.allocator.ExecutorTaskAllocator	[executorAllocator]	60	Creating new task with arguments List(--driver-url, spark://CoarseGrainedScheduler@172.39.7.11:33529, --executor-id, 1, --app-id, spark-application-1758025661129, --cores, 4, --resourceProfileId, 0)
"
1758025661238,"INFO	2025-09-16T12:27:41,238	10567	org.apache.spark.deploy.glue.client.GlueTaskGroupRMClient	[executorAllocator]	60	creating executor task for executor 1; clientToken gr_tg-fb64f5aeab9c101e04040d975a6a3e50aa202c09_e_1_a_spark-application-1758025661129_p_1
"
1758025661255,"INFO	2025-09-16T12:27:41,255	10584	org.apache.spark.util.Utils	[Thread-10]	60	Successfully started service 'org.apache.spark.network.netty.NettyBlockTransferService' on port 42805.
"
1758025661256,"INFO	2025-09-16T12:27:41,255	10584	org.apache.spark.network.netty.NettyBlockTransferService	[Thread-10]	88	Server created on 172.39.7.11:42805
"
1758025661258,"INFO	2025-09-16T12:27:41,258	10587	org.apache.spark.storage.BlockManager	[Thread-10]	60	Using org.apache.spark.storage.RandomBlockReplicationPolicy for block replication policy
"
1758025661261,"INFO	2025-09-16T12:27:41,260	10589	org.apache.spark.deploy.glue.client.GlueTaskGroupRMClient	[executorAllocator]	60	Sending request to JES
"
1758025661269,"INFO	2025-09-16T12:27:41,268	10597	org.apache.spark.storage.BlockManagerMaster	[Thread-10]	60	Registering BlockManager BlockManagerId(driver, 172.39.7.11, 42805, None)
"
1758025661274,"INFO	2025-09-16T12:27:41,274	10603	org.apache.spark.storage.BlockManagerMasterEndpoint	[dispatcher-BlockManagerMaster]	60	Registering block manager 172.39.7.11:42805 with 5.8 GiB RAM, BlockManagerId(driver, 172.39.7.11, 42805, None)
"
1758025661277,"INFO	2025-09-16T12:27:41,277	10606	org.apache.spark.storage.BlockManagerMaster	[Thread-10]	60	Registered BlockManager BlockManagerId(driver, 172.39.7.11, 42805, None)
"
1758025661278,"INFO	2025-09-16T12:27:41,277	10606	org.apache.spark.storage.BlockManager	[Thread-10]	60	Initialized BlockManager: BlockManagerId(driver, 172.39.7.11, 42805, None)
"
1758025661661,"INFO	2025-09-16T12:27:41,660	10989	org.apache.spark.metrics.sink.GlueCloudwatchSink	[Thread-10]	16	CloudwatchSink: jobName: mdm_dq_ansh jobRunId: jr_6e6f8fcde3c06dc9ebaea884e12a3d87d3d50c2b923df8770082240c10941d1f
"
1758025661950,"INFO	2025-09-16T12:27:41,949	11278	org.apache.spark.deploy.history.SingleEventLogFileWriter	[Thread-10]	60	Logging events to file:/var/log/spark/apps/spark-application-1758025661129.inprogress
"
1758025662120,"INFO	2025-09-16T12:27:42,120	11449	com.amazonaws.services.gluedi.sensei.autodebugging.writers.AutoDebuggingEventLogFileWriter	[Thread-10]	62	Started file writer.
"
1758025662130,"INFO	2025-09-16T12:27:42,129	11458	glue.ch.cern.sparkmeasure.FlightRecorderStageMetrics	[Thread-10]	173	Using json as serialization format.
"
1758025662130,"INFO	2025-09-16T12:27:42,129	11458	glue.ch.cern.sparkmeasure.FlightRecorderStageMetrics	[Thread-10]	195	Writing output to /tmp/stageMetrics_flightRecorder
"
1758025662132,"INFO	2025-09-16T12:27:42,131	11460	glue.ch.cern.sparkmeasure.FlightRecorderTaskMetrics	[Thread-10]	173	Using json as serialization format.
"
1758025662132,"INFO	2025-09-16T12:27:42,132	11461	glue.ch.cern.sparkmeasure.FlightRecorderTaskMetrics	[Thread-10]	195	Writing output to /tmp/taskMetrics_flightRecorder
"
1758025662133,"INFO	2025-09-16T12:27:42,133	11462	org.apache.spark.SparkContext	[Thread-10]	60	Registered listener com.amazonaws.services.gluedi.sensei.autodebugging.listeners.AutoDebuggingListener
"
1758025662134,"INFO	2025-09-16T12:27:42,133	11462	org.apache.spark.SparkContext	[Thread-10]	60	Registered listener glue.ch.cern.sparkmeasure.FlightRecorderStageMetrics
"
1758025662134,"INFO	2025-09-16T12:27:42,134	11463	org.apache.spark.SparkContext	[Thread-10]	60	Registered listener glue.ch.cern.sparkmeasure.FlightRecorderTaskMetrics
"
1758025662172,"INFO	2025-09-16T12:27:42,171	11500	org.apache.spark.scheduler.cluster.glue.JESSchedulerBackend	[Thread-10]	60	getDriverLogUrls Map()
"
1758025662184,"INFO	2025-09-16T12:27:42,183	11512	org.apache.spark.executor.ExecutorLogUrlHandler	[Thread-10]	60	Fail to renew executor log urls: some of required attributes are missing in app's event log.. Required: Set(CONTAINER_ID) / available: Set(). Falling back to show app's original log urls.
"
1758025662201,"INFO	2025-09-16T12:27:42,200	11529	org.apache.spark.scheduler.cluster.glue.JESSchedulerBackend	[Thread-10]	60	SchedulerBackend is ready for scheduling beginning after reached minRegisteredResourcesRatio: 0.0
"
1758025662287,"INFO	2025-09-16T12:27:42,287	11616	org.apache.spark.deploy.glue.client.GlueTaskGroupRMClient	[executorAllocator]	60	createChildTask API response code 200
"
1758025662289,"INFO	2025-09-16T12:27:42,288	11617	org.apache.spark.scheduler.cluster.glue.allocator.ExecutorTaskAllocator	[executorAllocator]	60	executor task g-deece901e1ab90975f968960bb090a199ff15994 created for executor 1 in resource profile 0
"
1758025662808,"INFO	2025-09-16T12:27:42,807	12136	com.amazonaws.services.glue.GlueContext	[Thread-10]	121	GlueMetrics configured and enabled
"
1758025662812,"INFO	2025-09-16T12:27:42,812	12141	org.apache.spark.metrics.source.ObservabilityTaskInfoRecorderListener	[Thread-10]	28	ThroughputMetricsSource is initiated
"
1758025662815,"INFO	2025-09-16T12:27:42,814	12143	org.apache.spark.metrics.source.ObservabilityTaskInfoRecorderListener	[Thread-10]	53	ResourceUtilizationMetricsSource is initiated
"
1758025662817,"INFO	2025-09-16T12:27:42,816	12145	org.apache.spark.metrics.source.StageSkewness	[Thread-10]	29	[Observability] Skewness metric using Skewness Factor = 5
"
1758025662818,"INFO	2025-09-16T12:27:42,817	12146	org.apache.spark.metrics.source.ObservabilityTaskInfoRecorderListener	[Thread-10]	68	PerformanceMetricsSource is initiated
"
1758025662818,"INFO	2025-09-16T12:27:42,818	12147	com.amazonaws.services.glue.GlueContext	[Thread-10]	129	ObservabilityMetrics configured and enabled
"
1758025663595,"ERROR	2025-09-16T12:27:43,594	12923	com.amazonaws.services.glue.ProcessLauncher	[main]	76	Error from Python:Traceback (most recent call last):
  File ""/tmp/glue-job-6628531441990114465/extra-py-files/data_quality_bcbsa-1.0-py3-none-any.whl/data_quality_bcbsa/runnable/run_process.py"", line 43, in run_process
    logger.info(f""sns regions {sns._region}"")
                               ^^^^^^^^^^^
AttributeError: 'SNSManager' object has no attribute '_region'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""<frozen runpy>"", line 291, in run_path
  File ""<frozen runpy>"", line 98, in _run_module_code
  File ""<frozen runpy>"", line 88, in _run_code
  File ""/tmp/glue-job-6628531441990114465/mdm_dq_ansh.py"", line 15, in <module>
    run.run_process(run_type='Match', file_type = file_type, conf_file = conf_file)
  File ""/tmp/glue-job-6628531441990114465/extra-py-files/data_quality_bcbsa-1.0-py3-none-any.whl/data_quality_bcbsa/runnable/run_process.py"", line 64, in run_process
    sns.send_notification(const.SNS_TOPICS, f""Job Failure : Third Party {file_type} Failed"", message=str(e))
  File ""/tmp/glue-job-6628531441990114465/extra-py-files/data_quality_bcbsa-1.0-py3-none-any.whl/data_quality_bcbsa/aws_services/sns_notification.py"", line 26, in send_notification
    topic_arn = f""arn:aws:sns:{self._region}:{self._account_id}:{topic_name}""
                               ^^^^^^^^^^^^
AttributeError: 'SNSManager' object has no attribute '_region'
"
1758025663599,"INFO	2025-09-16T12:27:43,599	12928	com.amazonaws.services.glue.ProcessLauncher	[main]	60	postprocessing
"
1758025663600,"INFO	2025-09-16T12:27:43,599	12928	com.amazonaws.services.glue.ProcessLauncher	[main]	661	Enhance failure reason and emit cloudwatch error metrics.
"
1758025663600,"DEBUG	2025-09-16T12:27:43,599	12928	com.amazonaws.services.glue.ProcessLauncher	[main]	666	Original failureReason: AttributeError: 'SNSManager' object has no attribute '_region'
"
1758025663600,"DEBUG	2025-09-16T12:27:43,599	12928	com.amazonaws.services.glue.ProcessLauncher	[main]	667	exceptionErrorMessage is: 
"
1758025663614,"INFO	2025-09-16T12:27:43,614	12943	com.amazonaws.services.glue.ProcessLauncher	[main]	687	ExceptionErrorMessage failureReason: AttributeError: 'SNSManager' object has no attribute '_region'
"
1758025663681,"INFO	2025-09-16T12:27:43,681	13010	com.amazonaws.services.glue.ProcessLauncher	[main]	689	Error Category: INVALID_ARGUMENT_ERROR
"
1758025663682,"INFO	2025-09-16T12:27:43,681	13010	com.amazonaws.services.glue.ProcessLauncher	[main]	714	enhancedFailureReason: Error Category: INVALID_ARGUMENT_ERROR; AttributeError: 'SNSManager' object has no attribute '_region'
"
1758025663686,"INFO	2025-09-16T12:27:43,686	13015	com.amazonaws.services.glue.CloudWatchMetricsEmitter	[main]	34	Emit job error metrics
"
1758025663855,"INFO	2025-09-16T12:27:43,854	13183	com.amazonaws.services.glue.CloudWatchMetricsEmitter	[main]	34	Emit job error metrics
"
1758025663870,"INFO	2025-09-16T12:27:43,870	13199	com.amazonaws.services.glue.LogPusher	[main]	60	stopping
"
1758025663872,"java.lang.reflect.InvocationTargetException
"
1758025663872,"	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.base/java.lang.reflect.Method.invoke(Method.java:569)
"
1758025663872,"	at com.amazonaws.services.glue.SparkProcessLauncherPlugin.invoke(ProcessLauncher.scala:55)
	at com.amazonaws.services.glue.SparkProcessLauncherPlugin.invoke$(ProcessLauncher.scala:55)
	at com.amazonaws.services.glue.ProcessLauncher$$anon$1.invoke(ProcessLauncher.scala:193)
	at com.amazonaws.services.glue.ProcessLauncher.launch(ProcessLauncher.scala:421)
	at com.amazonaws.services.glue.ProcessLauncher$.main(ProcessLauncher.scala:35)
	at com.amazonaws.services.glue.ProcessLauncher.main(ProcessLauncher.scala)
"
1758025663872,"Caused by: org.apache.spark.SparkUserAppException: User application exited with 1
	at org.apache.spark.deploy.PythonRunner$.main(PythonRunner.scala:112)
	at org.apache.spark.deploy.PythonRunner.main(PythonRunner.scala)
	... 10 more
"
1758025663874,"INFO	2025-09-16T12:27:43,874	13203	org.apache.spark.SparkContext	[shutdown-hook-0]	60	Invoking stop() from shutdown hook
"
1758025663875,"INFO	2025-09-16T12:27:43,875	13204	org.apache.spark.SparkContext	[shutdown-hook-0]	60	SparkContext is stopping with exitCode 0.
"
1758025663883,"INFO	2025-09-16T12:27:43,882	13211	glue.ch.cern.sparkmeasure.FlightRecorderStageMetrics	[spark-listener-group-shared]	43	Spark application ended, timestamp = 1758025663875
"
1758025663884,"WARN	2025-09-16T12:27:43,883	13212	glue.ch.cern.sparkmeasure.FlightRecorderStageMetrics	[spark-listener-group-shared]	57	Writing Stage Metrics data serialized as json to /tmp/stageMetrics_flightRecorder
"
1758025663885,"INFO	2025-09-16T12:27:43,884	13213	org.apache.spark.scheduler.cluster.glue.JESSchedulerBackend	[shutdown-hook-0]	60	Stopping JES Scheduler Backend.
"
1758025663886,"INFO	2025-09-16T12:27:43,886	13215	org.apache.spark.scheduler.cluster.glue.JESSchedulerBackend	[shutdown-hook-0]	60	Shutting down all executors
"
1758025663904,"INFO	2025-09-16T12:27:43,891	13220	org.apache.spark.scheduler.cluster.glue.JESSchedulerBackend$JESAsSchedulerBackendEndpoint	[dispatcher-CoarseGrainedScheduler]	60	Asking each executor to shut down
"
1758025663923,"INFO	2025-09-16T12:27:43,922	13251	glue.ch.cern.sparkmeasure.FlightRecorderTaskMetrics	[spark-listener-group-shared]	102	Spark application ended, timestamp = 1758025663875
"
1758025663923,"INFO	2025-09-16T12:27:43,923	13252	glue.ch.cern.sparkmeasure.FlightRecorderTaskMetrics	[spark-listener-group-shared]	116	Writing Task Metrics data serialized as json to /tmp/taskMetrics_flightRecorder
"
1758025663932,"INFO	2025-09-16T12:27:43,931	13260	org.apache.spark.MapOutputTrackerMasterEndpoint	[dispatcher-event-loop-3]	60	MapOutputTrackerMasterEndpoint stopped!
"
1758025663944,"INFO	2025-09-16T12:27:43,944	13273	org.apache.spark.storage.memory.MemoryStore	[shutdown-hook-0]	60	MemoryStore cleared
"
1758025663945,"INFO	2025-09-16T12:27:43,945	13274	org.apache.spark.storage.BlockManager	[shutdown-hook-0]	60	BlockManager stopped
"
1758025663956,"INFO	2025-09-16T12:27:43,955	13284	org.apache.spark.storage.BlockManagerMaster	[shutdown-hook-0]	60	BlockManagerMaster stopped
"
1758025664409,"INFO	2025-09-16T12:27:44,408	13737	org.apache.spark.scheduler.OutputCommitCoordinator$OutputCommitCoordinatorEndpoint	[dispatcher-event-loop-3]	60	OutputCommitCoordinator stopped!
"
1758025664451,"INFO	2025-09-16T12:27:44,451	13780	org.apache.spark.SparkContext	[shutdown-hook-0]	60	Successfully stopped SparkContext
"
1758025664452,"INFO	2025-09-16T12:27:44,452	13781	com.amazonaws.services.glue.LogPusher	[shutdown-hook-0]	60	uploading file:///var/log/spark/apps to s3://aws-glue-assets-971996090633-us-east-1/sparkHistoryLogs/
"
1758025664456,"INFO	2025-09-16T12:27:44,456	13785	org.apache.spark.util.ShutdownHookManager	[shutdown-hook-0]	60	Shutdown hook called
"
1758025664457,"INFO	2025-09-16T12:27:44,456	13785	org.apache.spark.util.ShutdownHookManager	[shutdown-hook-0]	60	Deleting directory /tmp/spark-217f6eac-d438-4a09-a634-4b68751a46c5/pyspark-2df79c0f-5c72-4c62-a0f0-4237d351dbde
"
1758025664463,"INFO	2025-09-16T12:27:44,463	13792	org.apache.spark.util.ShutdownHookManager	[shutdown-hook-0]	60	Deleting directory /tmp/spark-217f6eac-d438-4a09-a634-4b68751a46c5
"
1758025664470,"INFO	2025-09-16T12:27:44,469	13798	org.apache.spark.util.ShutdownHookManager	[shutdown-hook-0]	60	Deleting directory /tmp/spark-63c7dae7-57e1-42a2-9cb9-03af0357ed97
"
